transaction_id,transaction_time,year,quarter,month,month_name,day_of_week,item_code,item_description,number_of_items,cost_per_item,total_sales_value,country,hour_of_day,week_number
CS3205_75009,2012-07-14,2012,3,7,July,Saturday,ITM008,Screen Cleaner,1,93.0,93.0,France,0,28
CS2927_75010,2014-11-09,2014,4,11,November,Sunday,ITM012,Pen Set,1,103.0,103.0,United Kingdom,0,45
CS2368_75011,2012-07-02,2012,3,7,July,Monday,ITM008,Screen Cleaner,1,65.0,65.0,France,0,27
CS4784_75012,2011-12-06,2011,4,12,December,Tuesday,ITM002,USB Keyboard,1,73.0,73.0,France,0,49
CS4805_75013,2014-06-19,2014,2,6,June,Thursday,ITM008,Screen Cleaner,1,91.0,91.0,France,0,25
CS5991_75014,2013-11-28,2013,4,11,November,Thursday,ITM002,USB Keyboard,1,36.0,36.0,Germany,0,48
CS4095_75015,2014-02-18,2014,1,2,February,Tuesday,ITM011,Notebook,1,87.0,87.0,United Kingdom,0,8
CS4931_75016,2012-12-04,2012,4,12,December,Tuesday,ITM009,Desk Lamp,1,42.0,42.0,Australia,0,49
CS4653_75017,2013-07-07,2013,3,7,July,Sunday,ITM009,Desk Lamp,1,61.0,61.0,United States,0,27
CS2335_75018,2011-12-13,2011,4,12,December,Tuesday,ITM008,Screen Cleaner,1,96.0,96.0,Germany,0,50
CS3847_75019,2013-11-17,2013,4,11,November,Sunday,ITM001,Wireless Mouse,1,78.0,78.0,United Kingdom,0,46
CS1539_75020,2013-03-17,2013,1,3,March,Sunday,ITM008,Screen Cleaner,1,52.0,52.0,Germany,0,11
CS3080_75021,2014-05-16,2014,2,5,May,Friday,ITM009,Desk Lamp,1,76.0,76.0,United Kingdom,0,20
CS4158_75022,2013-02-02,2013,1,2,February,Saturday,ITM001,Wireless Mouse,1,104.0,104.0,United States,0,5
CS1705_75023,2011-07-30,2011,3,7,July,Saturday,ITM014,Sticky Notes,1,91.0,91.0,United Kingdom,0,30
CS5754_75024,2012-12-22,2012,4,12,December,Saturday,ITM004,Laptop Stand,1,47.0,47.0,Netherlands,0,51
CS5328_75025,2012-02-12,2012,1,2,February,Sunday,ITM009,Desk Lamp,1,85.0,85.0,Germany,0,6
CS5379_75026,2012-06-05,2012,2,6,June,Tuesday,ITM010,Power Strip,1,39.0,39.0,United Kingdom,0,23
CS4422_75027,2011-11-26,2011,4,11,November,Saturday,ITM002,USB Keyboard,1,58.0,58.0,Netherlands,0,47
CS5942_75028,2013-11-01,2013,4,11,November,Friday,ITM012,Pen Set,1,104.0,104.0,Belgium,0,44
CS3947_75029,2011-05-28,2011,2,5,May,Saturday,ITM004,Laptop Stand,1,87.0,87.0,United Kingdom,0,21
CS5307_75030,2011-07-19,2011,3,7,July,Tuesday,ITM014,Sticky Notes,1,94.0,94.0,Netherlands,0,29
CS2497_75031,2013-04-26,2013,2,4,April,Friday,ITM004,Laptop Stand,1,35.0,35.0,Germany,0,17
CS2766_75032,2013-08-12,2013,3,8,August,Monday,ITM001,Wireless Mouse,1,38.0,38.0,Germany,0,33
CS4899_75033,2013-11-23,2013,4,11,November,Saturday,ITM006,Headphones,1,66.0,66.0,Netherlands,0,47
CS1721_75034,2013-08-24,2013,3,8,August,Saturday,ITM003,HDMI Cable,1,56.0,56.0,Australia,0,34
CS5135_75035,2014-04-10,2014,2,4,April,Thursday,ITM008,Screen Cleaner,1,65.0,65.0,United Kingdom,0,15
CS3080_75036,2013-03-08,2013,1,3,March,Friday,ITM009,Desk Lamp,1,58.0,58.0,Netherlands,0,10
CS1119_75037,2012-10-17,2012,4,10,October,Wednesday,ITM007,Phone Charger,1,87.0,87.0,Australia,0,42
CS1350_75038,2013-10-14,2013,4,10,October,Monday,ITM002,USB Keyboard,1,62.0,62.0,United States,0,42
CS4128_75039,2011-08-05,2011,3,8,August,Friday,ITM003,HDMI Cable,1,91.0,91.0,Germany,0,31
CS4915_75040,2012-12-12,2012,4,12,December,Wednesday,ITM009,Desk Lamp,1,35.0,35.0,Germany,0,50
CS2008_75041,2014-05-04,2014,2,5,May,Sunday,ITM001,Wireless Mouse,1,71.0,71.0,United Kingdom,0,18
CS5249_75042,2012-12-13,2012,4,12,December,Thursday,ITM002,USB Keyboard,1,61.0,61.0,United Kingdom,0,50
CS1649_75043,2015-01-27,2015,1,1,January,Tuesday,ITM011,Notebook,1,101.0,101.0,Germany,0,5
CS4702_75044,2013-09-24,2013,3,9,September,Tuesday,ITM001,Wireless Mouse,1,80.0,80.0,United Kingdom,0,39
CS5373_75045,2011-10-23,2011,4,10,October,Sunday,ITM008,Screen Cleaner,1,83.0,83.0,Belgium,0,42
CS1581_75046,2014-03-14,2014,1,3,March,Friday,ITM004,Laptop Stand,1,77.0,77.0,United States,0,11
CS2089_75047,2013-01-22,2013,1,1,January,Tuesday,ITM005,Webcam HD,1,89.0,89.0,Spain,0,4
CS1982_75048,2012-09-28,2012,3,9,September,Friday,ITM005,Webcam HD,1,88.0,88.0,United Kingdom,0,39
CS4939_75049,2011-08-07,2011,3,8,August,Sunday,ITM013,Stapler,1,100.0,100.0,Germany,0,31
CS1375_75050,2012-01-12,2012,1,1,January,Thursday,ITM010,Power Strip,1,95.0,95.0,United States,0,2
CS2422_75051,2015-01-11,2015,1,1,January,Sunday,ITM010,Power Strip,1,68.0,68.0,Australia,0,2
CS5979_75052,2012-05-26,2012,2,5,May,Saturday,ITM010,Power Strip,1,43.0,43.0,Netherlands,0,21
CS2817_75053,2012-09-10,2012,3,9,September,Monday,ITM002,USB Keyboard,1,54.0,54.0,Belgium,0,37
CS2645_75054,2011-06-22,2011,2,6,June,Wednesday,ITM003,HDMI Cable,1,50.0,50.0,Australia,0,25
CS5776_75055,2014-08-10,2014,3,8,August,Sunday,ITM002,USB Keyboard,1,102.0,102.0,United Kingdom,0,32
CS2316_75056,2012-10-24,2012,4,10,October,Wednesday,ITM012,Pen Set,1,57.0,57.0,Australia,0,43
CS2895_75057,2014-09-27,2014,3,9,September,Saturday,ITM007,Phone Charger,1,57.0,57.0,France,0,39
CS4421_75058,2012-02-08,2012,1,2,February,Wednesday,ITM011,Notebook,1,77.0,77.0,Germany,0,6
CS4993_75059,2014-05-03,2014,2,5,May,Saturday,ITM010,Power Strip,1,49.0,49.0,United States,0,18
CS4053_75060,2014-04-20,2014,2,4,April,Sunday,ITM011,Notebook,1,56.0,56.0,Germany,0,16
CS5451_75061,2014-10-28,2014,4,10,October,Tuesday,ITM008,Screen Cleaner,1,98.0,98.0,Spain,0,44
CS3403_75062,2014-08-27,2014,3,8,August,Wednesday,ITM013,Stapler,1,87.0,87.0,United Kingdom,0,35
CS5739_75063,2012-08-21,2012,3,8,August,Tuesday,ITM005,Webcam HD,1,97.0,97.0,Australia,0,34
CS1495_75064,2013-05-23,2013,2,5,May,Thursday,ITM013,Stapler,1,68.0,68.0,United States,0,21
CS2817_75065,2012-06-26,2012,2,6,June,Tuesday,ITM001,Wireless Mouse,1,73.0,73.0,United Kingdom,0,26
CS3738_75066,2012-09-18,2012,3,9,September,Tuesday,ITM008,Screen Cleaner,1,82.0,82.0,Netherlands,0,38
CS2458_75067,2013-07-15,2013,3,7,July,Monday,ITM009,Desk Lamp,1,94.0,94.0,Australia,0,29
CS5657_75068,2012-01-28,2012,1,1,January,Saturday,ITM002,USB Keyboard,1,57.0,57.0,Germany,0,4
CS1888_75069,2013-03-15,2013,1,3,March,Friday,ITM010,Power Strip,1,63.0,63.0,United States,0,11
CS5142_75070,2012-06-28,2012,2,6,June,Thursday,ITM004,Laptop Stand,1,84.0,84.0,United Kingdom,0,26
CS4001_75071,2011-09-24,2011,3,9,September,Saturday,ITM003,HDMI Cable,1,42.0,42.0,France,0,38
CS3474_75072,2012-11-26,2012,4,11,November,Monday,ITM005,Webcam HD,1,86.0,86.0,Australia,0,48
CS5098_75073,2012-02-19,2012,1,2,February,Sunday,ITM011,Notebook,1,81.0,81.0,United Kingdom,0,7
CS4658_75074,2014-03-29,2014,1,3,March,Saturday,ITM010,Power Strip,1,104.0,104.0,Netherlands,0,13
CS4517_75075,2013-07-11,2013,3,7,July,Thursday,ITM001,Wireless Mouse,1,48.0,48.0,Netherlands,0,28
CS3945_75076,2015-01-19,2015,1,1,January,Monday,ITM008,Screen Cleaner,1,78.0,78.0,Australia,0,4
CS5928_75077,2013-01-20,2013,1,1,January,Sunday,ITM004,Laptop Stand,1,99.0,99.0,France,0,3
CS2726_75078,2015-02-22,2015,1,2,February,Sunday,ITM011,Notebook,1,52.0,52.0,France,0,8
CS4839_75079,2014-07-08,2014,3,7,July,Tuesday,ITM015,Folder Set,1,97.0,97.0,United Kingdom,0,28
CS3608_75080,2012-11-09,2012,4,11,November,Friday,ITM012,Pen Set,1,88.0,88.0,Spain,0,45
CS1899_75081,2011-08-25,2011,3,8,August,Thursday,ITM013,Stapler,1,61.0,61.0,United Kingdom,0,34
CS1947_75082,2011-08-31,2011,3,8,August,Wednesday,ITM009,Desk Lamp,1,102.0,102.0,United Kingdom,0,35
CS3039_75083,2013-09-07,2013,3,9,September,Saturday,ITM009,Desk Lamp,1,37.0,37.0,United Kingdom,0,36
CS3082_75084,2012-02-14,2012,1,2,February,Tuesday,ITM008,Screen Cleaner,1,98.0,98.0,United Kingdom,0,7
CS4055_75085,2013-02-12,2013,1,2,February,Tuesday,ITM001,Wireless Mouse,1,81.0,81.0,Netherlands,0,7
CS1229_75086,2011-06-21,2011,2,6,June,Tuesday,ITM005,Webcam HD,1,72.0,72.0,United States,0,25
CS5627_75087,2012-03-14,2012,1,3,March,Wednesday,ITM001,Wireless Mouse,1,79.0,79.0,France,0,11
CS5133_75088,2014-05-16,2014,2,5,May,Friday,ITM005,Webcam HD,1,101.0,101.0,Germany,0,20
CS4380_75089,2013-05-06,2013,2,5,May,Monday,ITM014,Sticky Notes,1,59.0,59.0,France,0,19
CS4795_75090,2014-09-05,2014,3,9,September,Friday,ITM004,Laptop Stand,1,54.0,54.0,United Kingdom,0,36
CS5972_75091,2012-05-03,2012,2,5,May,Thursday,ITM002,USB Keyboard,1,72.0,72.0,United States,0,18
CS5682_75092,2012-07-20,2012,3,7,July,Friday,ITM014,Sticky Notes,1,94.0,94.0,United Kingdom,0,29
CS3131_75093,2011-06-08,2011,2,6,June,Wednesday,ITM010,Power Strip,1,55.0,55.0,United Kingdom,0,23
CS3077_75094,2013-07-13,2013,3,7,July,Saturday,ITM007,Phone Charger,1,48.0,48.0,United Kingdom,0,28
CS2674_75095,2014-07-01,2014,3,7,July,Tuesday,ITM001,Wireless Mouse,1,51.0,51.0,United Kingdom,0,27
CS5554_75096,2014-01-17,2014,1,1,January,Friday,ITM006,Headphones,1,80.0,80.0,United Kingdom,0,3
CS2542_75097,2012-05-17,2012,2,5,May,Thursday,ITM002,USB Keyboard,1,64.0,64.0,United States,0,20
CS5747_75098,2011-06-30,2011,2,6,June,Thursday,ITM011,Notebook,1,53.0,53.0,France,0,26
CS4446_75099,2015-01-27,2015,1,1,January,Tuesday,ITM001,Wireless Mouse,1,79.0,79.0,France,0,5
CS5026_75100,2011-12-31,2011,4,12,December,Saturday,ITM005,Webcam HD,1,85.0,85.0,Germany,0,52
CS1701_75101,2014-09-19,2014,3,9,September,Friday,ITM015,Folder Set,1,40.0,40.0,United Kingdom,0,38
CS2654_75102,2011-06-21,2011,2,6,June,Tuesday,ITM003,HDMI Cable,1,36.0,36.0,Australia,0,25
CS5113_75103,2013-01-02,2013,1,1,January,Wednesday,ITM012,Pen Set,1,54.0,54.0,United Kingdom,0,1
CS2395_75104,2014-10-07,2014,4,10,October,Tuesday,ITM015,Folder Set,1,69.0,69.0,France,0,41
CS5343_75105,2013-06-06,2013,2,6,June,Thursday,ITM011,Notebook,1,54.0,54.0,Spain,0,23
CS4255_75106,2012-10-08,2012,4,10,October,Monday,ITM003,HDMI Cable,1,46.0,46.0,Spain,0,41
CS3630_75107,2014-05-13,2014,2,5,May,Tuesday,ITM004,Laptop Stand,1,36.0,36.0,Netherlands,0,20
CS5689_75108,2014-05-16,2014,2,5,May,Friday,ITM006,Headphones,1,62.0,62.0,United States,0,20
CS1393_75109,2013-10-20,2013,4,10,October,Sunday,ITM004,Laptop Stand,1,66.0,66.0,France,0,42
CS2723_75110,2013-09-17,2013,3,9,September,Tuesday,ITM012,Pen Set,1,90.0,90.0,Netherlands,0,38
CS4623_75111,2011-10-14,2011,4,10,October,Friday,ITM006,Headphones,1,53.0,53.0,United Kingdom,0,41
CS3674_75112,2014-08-24,2014,3,8,August,Sunday,ITM008,Screen Cleaner,1,50.0,50.0,Spain,0,34
CS1214_75113,2014-04-22,2014,2,4,April,Tuesday,ITM010,Power Strip,1,81.0,81.0,United Kingdom,0,17
CS2979_75114,2012-08-24,2012,3,8,August,Friday,ITM002,USB Keyboard,1,64.0,64.0,United Kingdom,0,34
CS5793_75115,2012-07-07,2012,3,7,July,Saturday,ITM009,Desk Lamp,1,48.0,48.0,United Kingdom,0,27
CS5690_75116,2012-02-02,2012,1,2,February,Thursday,ITM006,Headphones,1,40.0,40.0,Netherlands,0,5
CS2112_75117,2012-01-18,2012,1,1,January,Wednesday,ITM013,Stapler,1,81.0,81.0,Spain,0,3
CS3327_75118,2013-12-08,2013,4,12,December,Sunday,ITM003,HDMI Cable,1,82.0,82.0,Netherlands,0,49
CS5467_75119,2013-11-27,2013,4,11,November,Wednesday,ITM009,Desk Lamp,1,40.0,40.0,Germany,0,48
CS2953_75120,2011-09-15,2011,3,9,September,Thursday,ITM005,Webcam HD,1,47.0,47.0,United Kingdom,0,37
CS5623_75121,2013-02-14,2013,1,2,February,Thursday,ITM008,Screen Cleaner,1,55.0,55.0,United States,0,7
CS2590_75122,2012-06-10,2012,2,6,June,Sunday,ITM013,Stapler,1,55.0,55.0,Germany,0,23
CS4110_75123,2014-12-30,2014,4,12,December,Tuesday,ITM006,Headphones,1,64.0,64.0,Belgium,0,1
CS5654_75124,2012-01-16,2012,1,1,January,Monday,ITM008,Screen Cleaner,1,91.0,91.0,Germany,0,3
CS3510_75125,2012-06-06,2012,2,6,June,Wednesday,ITM005,Webcam HD,1,82.0,82.0,France,0,23
CS3517_75126,2011-12-31,2011,4,12,December,Saturday,ITM007,Phone Charger,1,66.0,66.0,United Kingdom,0,52
CS5426_75127,2012-08-06,2012,3,8,August,Monday,ITM010,Power Strip,1,62.0,62.0,Australia,0,32
CS6034_75128,2013-04-03,2013,2,4,April,Wednesday,ITM008,Screen Cleaner,1,82.0,82.0,United Kingdom,0,14
CS4368_75129,2011-05-30,2011,2,5,May,Monday,ITM004,Laptop Stand,1,92.0,92.0,Germany,0,22
CS2749_75130,2011-05-24,2011,2,5,May,Tuesday,ITM007,Phone Charger,1,77.0,77.0,United Kingdom,0,21
CS5822_75131,2011-10-21,2011,4,10,October,Friday,ITM004,Laptop Stand,1,103.0,103.0,Australia,0,42
CS4913_75132,2013-03-11,2013,1,3,March,Monday,ITM010,Power Strip,1,68.0,68.0,France,0,11
CS4923_75133,2012-09-29,2012,3,9,September,Saturday,ITM009,Desk Lamp,1,45.0,45.0,United States,0,39
CS4493_75134,2014-01-05,2014,1,1,January,Sunday,ITM009,Desk Lamp,1,40.0,40.0,France,0,1
CS5911_75135,2014-10-13,2014,4,10,October,Monday,ITM010,Power Strip,1,102.0,102.0,Australia,0,42
CS2159_75136,2013-09-09,2013,3,9,September,Monday,ITM002,USB Keyboard,1,88.0,88.0,United Kingdom,0,37
CS5444_75137,2012-08-03,2012,3,8,August,Friday,ITM007,Phone Charger,1,46.0,46.0,United States,0,31
CS5738_75138,2014-11-23,2014,4,11,November,Sunday,ITM015,Folder Set,1,36.0,36.0,United States,0,47
CS3825_75139,2014-05-15,2014,2,5,May,Thursday,ITM015,Folder Set,1,62.0,62.0,United Kingdom,0,20
CS4666_75140,2014-04-06,2014,2,4,April,Sunday,ITM014,Sticky Notes,1,39.0,39.0,United States,0,14
CS2334_75141,2013-07-01,2013,3,7,July,Monday,ITM003,HDMI Cable,1,65.0,65.0,Australia,0,27
CS1615_75142,2013-09-25,2013,3,9,September,Wednesday,ITM003,HDMI Cable,1,35.0,35.0,Germany,0,39
CS3292_75143,2012-05-02,2012,2,5,May,Wednesday,ITM002,USB Keyboard,1,43.0,43.0,United Kingdom,0,18
CS4439_75144,2014-02-23,2014,1,2,February,Sunday,ITM008,Screen Cleaner,1,82.0,82.0,United States,0,8
CS3814_75145,2013-12-15,2013,4,12,December,Sunday,ITM002,USB Keyboard,1,94.0,94.0,Netherlands,0,50
CS1982_75146,2011-09-18,2011,3,9,September,Sunday,ITM013,Stapler,1,101.0,101.0,United States,0,37
CS3921_75147,2011-08-31,2011,3,8,August,Wednesday,ITM013,Stapler,1,86.0,86.0,Australia,0,35
CS2506_75148,2013-12-03,2013,4,12,December,Tuesday,ITM001,Wireless Mouse,1,98.0,98.0,United States,0,49
CS1654_75149,2014-09-01,2014,3,9,September,Monday,ITM002,USB Keyboard,1,102.0,102.0,United States,0,36
CS4392_75150,2014-10-10,2014,4,10,October,Friday,ITM008,Screen Cleaner,1,48.0,48.0,Australia,0,41
CS4583_75151,2014-12-13,2014,4,12,December,Saturday,ITM013,Stapler,1,69.0,69.0,Germany,0,50
CS3014_75152,2012-03-04,2012,1,3,March,Sunday,ITM015,Folder Set,1,91.0,91.0,United Kingdom,0,9
CS1965_75153,2013-05-21,2013,2,5,May,Tuesday,ITM003,HDMI Cable,1,95.0,95.0,Australia,0,21
CS5825_75154,2013-07-18,2013,3,7,July,Thursday,ITM012,Pen Set,1,101.0,101.0,United Kingdom,0,29
CS2374_75155,2013-11-14,2013,4,11,November,Thursday,ITM014,Sticky Notes,1,69.0,69.0,United States,0,46
CS5816_75156,2013-07-02,2013,3,7,July,Tuesday,ITM002,USB Keyboard,1,74.0,74.0,United Kingdom,0,27
CS3971_75157,2014-09-17,2014,3,9,September,Wednesday,ITM005,Webcam HD,1,84.0,84.0,Australia,0,38
CS2084_75158,2012-07-14,2012,3,7,July,Saturday,ITM014,Sticky Notes,1,50.0,50.0,Australia,0,28
CS5776_75159,2011-11-23,2011,4,11,November,Wednesday,ITM015,Folder Set,1,80.0,80.0,France,0,47
CS1950_75160,2012-11-23,2012,4,11,November,Friday,ITM004,Laptop Stand,1,94.0,94.0,Australia,0,47
CS5436_75161,2012-09-11,2012,3,9,September,Tuesday,ITM001,Wireless Mouse,1,76.0,76.0,United Kingdom,0,37
CS1444_75162,2014-09-14,2014,3,9,September,Sunday,ITM015,Folder Set,1,70.0,70.0,United States,0,37
CS4519_75163,2011-11-07,2011,4,11,November,Monday,ITM012,Pen Set,1,46.0,46.0,Belgium,0,45
CS1281_75164,2013-05-27,2013,2,5,May,Monday,ITM001,Wireless Mouse,1,35.0,35.0,United Kingdom,0,22
CS5280_75165,2011-10-26,2011,4,10,October,Wednesday,ITM006,Headphones,1,49.0,49.0,United Kingdom,0,43
CS4664_75166,2012-04-27,2012,2,4,April,Friday,ITM012,Pen Set,1,88.0,88.0,France,0,17
CS2345_75167,2014-11-16,2014,4,11,November,Sunday,ITM013,Stapler,1,59.0,59.0,France,0,46
CS5744_75168,2012-07-20,2012,3,7,July,Friday,ITM005,Webcam HD,1,66.0,66.0,United Kingdom,0,29
CS1940_75169,2012-10-30,2012,4,10,October,Tuesday,ITM013,Stapler,1,83.0,83.0,Australia,0,44
CS6080_75170,2014-10-29,2014,4,10,October,Wednesday,ITM013,Stapler,1,41.0,41.0,Belgium,0,44
CS1841_75171,2012-03-25,2012,1,3,March,Sunday,ITM003,HDMI Cable,1,49.0,49.0,Australia,0,12
CS2434_75172,2014-10-11,2014,4,10,October,Saturday,ITM007,Phone Charger,1,40.0,40.0,United Kingdom,0,41
CS1286_75173,2012-11-16,2012,4,11,November,Friday,ITM011,Notebook,1,105.0,105.0,Spain,0,46
CS4530_75174,2013-12-17,2013,4,12,December,Tuesday,ITM007,Phone Charger,1,104.0,104.0,Belgium,0,51
CS5761_75175,2013-02-06,2013,1,2,February,Wednesday,ITM010,Power Strip,1,57.0,57.0,United Kingdom,0,6
CS3623_75176,2012-08-21,2012,3,8,August,Tuesday,ITM014,Sticky Notes,1,60.0,60.0,Belgium,0,34
CS5675_75177,2011-12-14,2011,4,12,December,Wednesday,ITM002,USB Keyboard,1,60.0,60.0,Netherlands,0,50
CS2005_75178,2014-12-30,2014,4,12,December,Tuesday,ITM008,Screen Cleaner,1,59.0,59.0,United Kingdom,0,1
CS3929_75179,2012-11-17,2012,4,11,November,Saturday,ITM005,Webcam HD,1,68.0,68.0,United Kingdom,0,46
CS4123_75180,2014-04-07,2014,2,4,April,Monday,ITM014,Sticky Notes,1,94.0,94.0,United States,0,15
CS6008_75181,2011-08-10,2011,3,8,August,Wednesday,ITM001,Wireless Mouse,1,43.0,43.0,Germany,0,32
CS1657_75182,2012-11-03,2012,4,11,November,Saturday,ITM015,Folder Set,1,49.0,49.0,Germany,0,44
CS3389_75183,2011-08-26,2011,3,8,August,Friday,ITM003,HDMI Cable,1,80.0,80.0,United Kingdom,0,34
CS4723_75184,2011-12-14,2011,4,12,December,Wednesday,ITM008,Screen Cleaner,1,100.0,100.0,Germany,0,50
CS5895_75185,2014-10-30,2014,4,10,October,Thursday,ITM002,USB Keyboard,1,42.0,42.0,Australia,0,44
CS4568_75186,2014-09-01,2014,3,9,September,Monday,ITM003,HDMI Cable,1,51.0,51.0,Netherlands,0,36
CS1620_75187,2012-07-03,2012,3,7,July,Tuesday,ITM001,Wireless Mouse,1,73.0,73.0,United Kingdom,0,27
CS4382_75188,2015-02-16,2015,1,2,February,Monday,ITM010,Power Strip,1,93.0,93.0,United Kingdom,0,8
CS4121_75189,2013-10-19,2013,4,10,October,Saturday,ITM004,Laptop Stand,1,96.0,96.0,France,0,42
CS3917_75190,2015-02-28,2015,1,2,February,Saturday,ITM001,Wireless Mouse,1,90.0,90.0,Belgium,0,9
CS4109_75191,2014-02-13,2014,1,2,February,Thursday,ITM008,Screen Cleaner,1,97.0,97.0,United Kingdom,0,7
CS4216_75192,2014-08-05,2014,3,8,August,Tuesday,ITM014,Sticky Notes,1,75.0,75.0,United Kingdom,0,32
CS4132_75193,2014-03-10,2014,1,3,March,Monday,ITM002,USB Keyboard,1,50.0,50.0,United Kingdom,0,11
CS3305_75194,2011-06-01,2011,2,6,June,Wednesday,ITM015,Folder Set,1,41.0,41.0,Netherlands,0,22
CS1240_75195,2011-10-20,2011,4,10,October,Thursday,ITM008,Screen Cleaner,1,48.0,48.0,United States,0,42
CS1969_75196,2013-05-25,2013,2,5,May,Saturday,ITM011,Notebook,1,43.0,43.0,Germany,0,21
CS4768_75197,2013-03-22,2013,1,3,March,Friday,ITM008,Screen Cleaner,1,43.0,43.0,Germany,0,12
CS2680_75198,2012-10-03,2012,4,10,October,Wednesday,ITM005,Webcam HD,1,70.0,70.0,Netherlands,0,40
CS6014_75199,2011-11-04,2011,4,11,November,Friday,ITM007,Phone Charger,1,50.0,50.0,Belgium,0,44
CS2682_75200,2013-08-20,2013,3,8,August,Tuesday,ITM011,Notebook,1,95.0,95.0,Belgium,0,34
CS5989_75201,2013-02-20,2013,1,2,February,Wednesday,ITM011,Notebook,1,87.0,87.0,United Kingdom,0,8
CS1440_75202,2012-08-18,2012,3,8,August,Saturday,ITM015,Folder Set,1,84.0,84.0,Belgium,0,33
CS2009_75203,2013-05-13,2013,2,5,May,Monday,ITM004,Laptop Stand,1,55.0,55.0,United Kingdom,0,20
CS3982_75204,2012-06-13,2012,2,6,June,Wednesday,ITM006,Headphones,1,104.0,104.0,Belgium,0,24
CS2621_75205,2014-11-22,2014,4,11,November,Saturday,ITM013,Stapler,1,54.0,54.0,United Kingdom,0,47
CS5497_75206,2013-11-26,2013,4,11,November,Tuesday,ITM002,USB Keyboard,1,102.0,102.0,United Kingdom,0,48
CS4960_75207,2014-01-02,2014,1,1,January,Thursday,ITM003,HDMI Cable,1,40.0,40.0,United Kingdom,0,1
CS5067_75208,2013-11-07,2013,4,11,November,Thursday,ITM007,Phone Charger,1,86.0,86.0,United States,0,45
CS1414_75209,2014-09-06,2014,3,9,September,Saturday,ITM002,USB Keyboard,1,39.0,39.0,United Kingdom,0,36
CS1441_75210,2014-11-26,2014,4,11,November,Wednesday,ITM014,Sticky Notes,1,78.0,78.0,United States,0,48
CS4096_75211,2014-12-03,2014,4,12,December,Wednesday,ITM011,Notebook,1,50.0,50.0,Netherlands,0,49
CS3287_75212,2014-04-05,2014,2,4,April,Saturday,ITM001,Wireless Mouse,1,43.0,43.0,United Kingdom,0,14
CS4192_75213,2013-11-15,2013,4,11,November,Friday,ITM005,Webcam HD,1,68.0,68.0,Netherlands,0,46
CS4368_75214,2011-06-09,2011,2,6,June,Thursday,ITM002,USB Keyboard,1,72.0,72.0,Germany,0,23
CS5719_75215,2013-07-15,2013,3,7,July,Monday,ITM014,Sticky Notes,1,41.0,41.0,France,0,29
CS1139_75216,2012-07-12,2012,3,7,July,Thursday,ITM012,Pen Set,1,67.0,67.0,United Kingdom,0,28
CS5336_75217,2013-10-02,2013,4,10,October,Wednesday,ITM012,Pen Set,1,45.0,45.0,United Kingdom,0,40
CS1774_75218,2013-03-10,2013,1,3,March,Sunday,ITM008,Screen Cleaner,1,74.0,74.0,United States,0,10
CS6038_75219,2015-01-30,2015,1,1,January,Friday,ITM014,Sticky Notes,1,85.0,85.0,Spain,0,5
CS1365_75220,2013-08-04,2013,3,8,August,Sunday,ITM003,HDMI Cable,1,39.0,39.0,France,0,31
CS4280_75221,2013-06-21,2013,2,6,June,Friday,ITM002,USB Keyboard,1,103.0,103.0,France,0,25
CS4073_75222,2014-08-01,2014,3,8,August,Friday,ITM002,USB Keyboard,1,44.0,44.0,United States,0,31
CS2483_75223,2012-04-16,2012,2,4,April,Monday,ITM012,Pen Set,1,104.0,104.0,United Kingdom,0,16
CS5774_75224,2014-03-29,2014,1,3,March,Saturday,ITM012,Pen Set,1,52.0,52.0,United Kingdom,0,13
CS4676_75225,2014-02-18,2014,1,2,February,Tuesday,ITM009,Desk Lamp,1,44.0,44.0,Belgium,0,8
CS4649_75226,2012-11-01,2012,4,11,November,Thursday,ITM014,Sticky Notes,1,67.0,67.0,United Kingdom,0,44
CS3710_75227,2014-06-28,2014,2,6,June,Saturday,ITM005,Webcam HD,1,69.0,69.0,France,0,26
CS5969_75228,2012-06-14,2012,2,6,June,Thursday,ITM013,Stapler,1,105.0,105.0,Netherlands,0,24
CS5363_75229,2014-01-24,2014,1,1,January,Friday,ITM002,USB Keyboard,1,91.0,91.0,United States,0,4
CS1505_75230,2014-03-17,2014,1,3,March,Monday,ITM014,Sticky Notes,1,94.0,94.0,France,0,12
CS3393_75231,2014-06-25,2014,2,6,June,Wednesday,ITM006,Headphones,1,92.0,92.0,Netherlands,0,26
CS4384_75232,2014-06-20,2014,2,6,June,Friday,ITM009,Desk Lamp,1,96.0,96.0,Australia,0,25
CS5924_75233,2014-10-10,2014,4,10,October,Friday,ITM010,Power Strip,1,95.0,95.0,Germany,0,41
CS1726_75234,2011-06-14,2011,2,6,June,Tuesday,ITM013,Stapler,1,103.0,103.0,United Kingdom,0,24
CS4605_75235,2015-01-13,2015,1,1,January,Tuesday,ITM003,HDMI Cable,1,36.0,36.0,United Kingdom,0,3
CS1408_75236,2012-08-08,2012,3,8,August,Wednesday,ITM008,Screen Cleaner,1,81.0,81.0,Germany,0,32
CS5911_75237,2012-07-23,2012,3,7,July,Monday,ITM010,Power Strip,1,83.0,83.0,United Kingdom,0,30
CS6104_75238,2012-11-22,2012,4,11,November,Thursday,ITM013,Stapler,1,83.0,83.0,Germany,0,47
CS4159_75239,2011-08-02,2011,3,8,August,Tuesday,ITM011,Notebook,1,41.0,41.0,United Kingdom,0,31
